order_id,product_id,add_to_cart_order,reordered
1076657,30489,1,1
2338365,12508,5,1
6578,15280,6,0
3133478,18465,6,1
1670811,11477,12,0
1181280,47018,3,0
3336774,32747,4,1
2735151,39275,2,0
1803691,7751,16,0
2895331,27086,1,1
291660,42701,9,1
2137965,27344,6,1
3107691,3098,12,0
3305857,33028,30,0
2134212,10863,12,0
3221399,33731,23,1
3028687,49157,11,0
342471,31343,4,1
1336588,16973,8,0
140704,24184,9,1
2956619,5025,4,1
706916,39922,6,1
2267773,13649,9,0
1090360,45066,8,0
304107,196,1,1
2508371,21949,4,1
3317562,890,9,1
2788097,4600,2,0
2715563,28204,4,1
3303853,23226,5,1
638406,4799,10,1
2010367,35989,6,1
3015957,42768,2,0
1544767,32655,6,1
1010616,29223,1,0
956144,20823,6,1
1132950,5240,13,1
2665091,31717,1,0
1628268,3390,20,1
254189,42265,19,1
1780593,15290,6,0
2964400,38028,25,1
2415816,4799,4,1
3339838,39475,10,0
1379582,47144,10,1
3198900,35221,14,0
2881211,21137,25,1
873994,20842,8,1
2123638,11250,1,0
3177070,3143,10,1
2552942,48821,5,0
1795127,1463,2,1
3034186,35510,1,1
606870,45603,14,1
2073876,21616,1,0
1370885,47626,11,1
3273280,44471,5,1
1791140,32446,8,1
2861450,21014,3,0
3013191,25588,5,1
1237505,41289,21,0
923135,42503,7,0
3392861,12451,8,1
2321646,21841,9,0
2049323,40604,5,1
460463,21019,3,1
181170,21137,16,0
2827116,2717,3,1
2280920,43565,6,1
3038120,31477,4,1
2508673,29627,7,0
2656144,9839,28,1
2570329,30958,3,1
689634,5164,6,0
999173,9737,37,1
2406549,45375,2,0
1562912,2456,3,1
3330552,29079,26,1
2877258,48679,8,1
1905815,30623,5,1
3299900,9047,24,1
1181574,14467,63,1
2734721,27966,4,1
1304376,13645,4,0
3080174,26283,1,1
1109672,21903,15,0
682350,24852,3,1
1583445,8277,8,1
913569,21295,12,1
3392426,18523,4,1
266768,47766,4,1
847565,26282,7,1
2375297,47141,4,1
219695,26633,14,1
3140248,30827,6,0
2504264,28934,10,0
1213436,46692,15,0
2112051,26209,4,0
710442,3307,9,1
461715,1525,2,1
3030921,25340,4,0
3015530,39578,5,0
872248,42585,6,1
1244495,27845,1,1
2584823,21333,9,1
674002,29487,35,1
2467845,45007,2,1
1190099,49005,4,1
2491641,20632,2,1
2686638,19505,8,0
2178124,42719,4,1
2846122,6631,10,1
749031,39036,12,0
3005944,44632,3,1
1758149,8727,11,0
250344,13176,3,1
2220205,18531,7,0
1103390,33081,16,0
2903961,32610,13,0
481890,47900,13,1
389086,17862,5,0
1106795,16148,1,1
570853,27845,10,0
3280669,31215,21,1
1286257,21292,4,0
1696215,25783,11,0
1885661,46807,22,1
1637888,29536,5,1
1727469,16787,11,1
1146499,41385,19,1
2326571,45946,24,0
1598193,22260,7,1
1100308,32923,1,1
576845,40064,12,0
733035,27744,22,1
1031582,432,4,1
2275782,21137,4,1
317460,8197,1,0
2350526,11505,1,1
3409966,13563,8,1
1483919,34339,13,0
552060,40593,14,0
186709,25170,15,0
740049,20082,4,1
1129497,24561,21,1
1235364,43867,2,1
926884,34862,15,0
3079903,13176,2,1
1089352,24382,19,0
2505041,47155,14,0
148559,30391,12,1
1963489,4562,16,1
414639,26706,14,1
2801706,46616,6,1
3352752,5077,4,1
2007941,5437,21,1
2395938,25890,23,0
2270991,37119,33,1
1419274,39581,5,1
1362389,21955,7,0
1237058,21137,15,1
2066203,43564,12,0
122556,3957,1,1
369164,40053,3,1
2214291,7260,10,1
1441714,7054,7,1
1752388,40706,14,1
3321570,24852,1,1
563275,4605,11,1
345385,30233,6,0
325787,47209,8,0
1803633,13984,18,1
1091416,47055,1,1
2079680,19057,5,0
2063111,46149,3,1
2547519,162,7,1
3059206,42736,1,1
3034383,47626,19,1
44943,5077,4,1
1510560,46304,12,0
155435,3957,1,1
1065159,14486,1,1
1222811,34448,5,1
2533753,34358,1,1
2836986,16185,23,1
2117522,20767,3,0
1190321,33747,9,0
1174800,890,36,0
2638877,34358,6,1
1351170,17419,4,1
2865487,12392,5,1
420197,19156,26,0
2756141,30169,7,1
2800668,5212,7,1
2379355,40287,7,0
252332,21019,14,1
1018626,45535,10,1
1989230,4920,6,0
1023783,39558,6,1
670848,21903,40,1
2837551,13265,5,1
1692942,35851,12,0
66246,49199,1,0
2765903,17915,16,1
330761,3213,20,0
2409785,39877,7,1
1157465,5077,12,1
646525,611,18,1
463310,42625,8,1
2314411,45573,1,0
1882583,19111,8,0
1075268,49131,14,1
2171136,17461,2,1
864898,8277,15,1
2860218,29447,1,1
2535578,34466,24,1
1171256,22222,12,0
2755851,21938,14,0
1499827,33909,9,0
139422,11520,2,1
1164249,14399,8,0
669449,14575,11,1
378123,5550,3,1
1402445,45504,15,0
2656070,32172,4,1
1808259,9124,22,0
2446696,46807,16,1
2435000,33043,11,1
905299,17454,19,1
2271497,31623,12,1
732577,18288,4,1
2662562,48679,3,0
34119,40174,6,1
1895794,8615,7,0
2247598,30784,9,1
2591820,24852,1,1
2337227,45603,5,1
1283985,43739,1,1
1576545,24145,5,1
617698,26369,4,0
280109,15906,9,1
1072165,31717,7,1
3154287,17400,1,1
3023811,17518,6,0
2957508,15741,5,0
3218628,49176,15,0
3083139,4920,10,0
1113704,40706,18,0
1855508,23909,1,1
3246319,12312,7,0
2792353,24852,2,1
336960,5212,1,0
3348960,44904,12,1
1891141,25354,17,0
377096,4932,7,0
2211435,44571,7,1
2625995,25837,8,0
958700,283,6,1
2799142,44042,2,1
1214320,43891,10,1
1247505,27925,7,1
473544,35871,21,0
2138492,30391,1,0
2748406,43352,17,1
2602300,30233,5,1
972616,34222,4,0
1645163,18362,2,1
2194501,21386,3,1
1637721,5025,6,1
534625,38650,10,0
1594241,28058,3,1
1947885,34358,9,1
2009136,11182,6,0
1007101,23179,8,1
648805,2450,9,1
1211517,19816,5,0
2804912,39475,2,1
2861877,6069,3,1
1947749,23375,4,1
658417,36389,6,0
1303211,890,2,1
256745,24184,1,1
789680,43789,1,1
831722,43955,1,0
3042137,13575,2,1
1139451,28986,3,1
692676,27344,8,0
1484837,43662,1,1
982595,17703,2,1
2723833,39877,3,1
3389389,4605,1,1
3121934,4920,26,1
177185,9434,3,0
3365122,31506,5,1
2583050,44142,6,1
2330649,14218,2,1
3206236,21293,4,0
2188947,42987,8,1
1141321,21386,1,1
403417,34126,4,1
1688351,24954,6,1
296292,34915,1,0
1801210,24184,2,1
1477823,8424,13,0
1773511,26797,3,0
2423439,12896,1,0
1029769,32655,7,0
3296496,49323,11,0
1396222,40706,9,0
723556,23864,9,1
1380624,25886,4,0
3047817,16869,17,0
784293,30850,5,0
13799,33754,3,1
2643078,5825,1,0
254368,42252,2,1
1949558,18370,1,0
404036,43565,1,1
1076104,25566,9,0
1312542,42265,8,1
1199403,14715,2,1
403472,49235,5,1
2792213,21278,14,1
1555564,24852,6,1
210760,34243,13,0
1795484,27966,1,1
524059,1364,4,1
1163135,45007,13,0
2505958,46149,4,0
3047936,7948,15,1
3323831,30668,2,1
1861174,10453,4,1
3109904,1076,17,0
2102340,22935,6,1
1170250,1197,15,0
3100143,38739,2,0
483622,3466,18,0
1431787,17664,2,0
1802393,1463,13,1
3169751,17630,3,1
1700698,29675,7,0
819192,5876,10,1
2565211,42719,2,1
3163234,42697,5,0
3332881,8480,2,1
115680,34487,4,0
1874981,7241,1,0
3344583,22089,14,0
2347342,29435,10,1
1402791,13230,2,1
348601,49683,18,1
3252189,8021,1,1
38314,20345,6,1
2804034,45,10,1
2221001,30103,2,1
387956,29259,3,0
32810,11432,2,1
265678,22899,15,0
2232875,28199,3,1
326445,47626,1,1
1743710,20995,3,1
1572793,30391,11,1
2261978,44371,28,0
2975307,40198,13,1
1536589,24852,1,1
81343,31915,5,1
1837388,31555,5,0
1912527,17429,17,0
861592,13256,17,0
2583756,32864,2,1
987709,13176,11,1
2714499,9170,4,0
2516385,45007,10,1
409700,21713,28,0
142541,20082,2,1
3115891,27196,7,0
2992925,33000,18,0
1574883,17920,13,1
3269189,24489,13,1
1931150,43875,10,0
185801,41588,14,1
257836,43713,3,1
2128572,48848,3,1
1444716,4957,11,1
1647217,23339,8,0
596548,21288,4,0
18552,3486,5,1
1708144,38248,5,1
2414801,19535,25,1
1805476,14084,19,1
2005232,5460,5,1
557790,8193,4,0
275778,5047,13,1
1479079,3957,2,0
1541,7361,4,0
1966438,29898,22,0
754146,13166,3,1
2523955,23165,8,1
852591,260,15,1
3203805,16797,2,1
2230365,34214,18,0
1991414,9507,2,1
2418103,39534,5,1
1328700,23456,2,0
1499016,24964,12,0
123195,22935,10,0
2146848,33754,5,1
2797679,44359,9,1
2990644,1184,16,0
1833977,21137,3,1
1390970,31343,4,1
2604097,29045,1,1
1097550,26209,2,0
79848,19231,16,0
537979,20410,6,0
1003506,26209,5,1
1415539,21479,4,1
3224528,663,14,0
425540,16350,28,0
775517,6541,9,0
1111493,39812,10,0
2870221,34565,4,0
2382984,8309,7,1
974502,7559,4,1
73212,11136,4,0
2681064,22556,4,1
3316248,36865,3,1
3122075,21709,11,1
2390979,44632,3,1
312508,15359,7,1
4318,21417,17,0
1060292,19660,3,1
2733953,27037,1,1
671691,19468,8,1
943485,8555,7,0
1817099,36956,2,1
2236337,6069,11,0
1704425,34969,4,1
2966877,34270,5,1
1848942,34862,5,1
2168955,8424,6,1
752784,8409,11,0
262242,28299,24,1
2415515,24964,1,1
2613734,36717,13,1
984970,16797,1,1
1703326,14852,7,0
1614190,44912,18,0
950532,47209,2,1
3370464,13838,1,0
3044022,47315,4,1
3079489,7781,13,1
432962,22206,4,1
1538899,21903,8,1
965663,10305,3,0
21563,47626,9,0
1257078,47626,6,1
3108515,31401,14,0
1805354,9595,16,1
1424209,43772,8,1
1996748,24852,3,1
2656255,2966,3,0
1374456,22935,6,1
1683214,41238,7,0
137954,29487,4,1
407344,30720,35,1
886581,22957,8,0
3403993,42585,3,0
3179605,22825,10,0
732124,32676,3,1
3188742,27370,9,0
1248408,30385,5,0
432690,28842,5,1
1228299,1723,8,0
1578705,39886,5,1
1272805,10890,2,0
1342271,2326,9,1
138987,35951,13,1
899648,27156,1,1
342109,36848,5,0
1738318,45167,6,0
667291,9839,13,1
750587,44799,3,1
1113345,12745,3,1
1739891,30638,1,1
2979116,21461,7,0
586404,421,6,0
2633018,28110,22,1
1969225,8138,1,1
98272,9387,5,1
991568,18740,15,0
311155,26369,9,0
2314639,27428,7,1
287166,27080,4,1
375094,37427,1,1
1935083,27336,2,0
2966895,18883,4,1
1445293,39275,4,1
1420252,4288,16,1
372346,24852,1,1
73297,30639,10,1
2706834,19508,4,0
1576683,47209,15,1
875234,43961,4,0
2794757,11075,1,1
208421,28204,3,1
2152139,41004,5,0
1983498,21573,3,0
2168829,29898,11,1
277577,22206,11,0
2075906,26209,10,1
359370,47209,4,1
545030,24964,1,0
1023502,48246,13,0
1942121,39877,14,0
1116577,45,4,1
1679281,29447,5,0
2787507,4920,7,1
2025449,42411,4,1
1983070,17341,4,0
2893339,1824,9,1
1123534,5212,7,1
2489820,49683,2,1
898021,32149,4,0
460587,48697,1,0
572026,35221,3,1
1129063,29021,12,1
2240603,17652,12,1
2485523,18370,6,1
2504948,13541,10,1
895564,38200,4,0
646927,10637,12,1
963773,12254,10,0
1481260,10509,5,1
2721539,47626,15,1
262286,47766,1,1
843005,31040,5,0
1338560,17828,11,1
1095677,29905,4,1
2753174,21137,1,0
2371221,36397,4,1
2920358,30985,1,1
189430,16808,10,1
682945,21903,3,1
2519421,48370,21,0
2937644,46667,6,1
2953436,1511,2,1
1660406,23909,7,1
3313752,1402,13,1
2160730,27966,8,0
215843,47209,4,1
3321141,38844,9,0
1647017,7948,8,1
520426,13166,4,0
2954423,34380,5,0
571662,48685,7,0
2846003,16145,8,1
1230512,39275,14,1
1206704,26620,2,1
2628506,33731,4,0
1842137,40501,1,1
189666,19639,4,0
1454787,47766,6,0
3346878,37147,8,1
2809261,48442,18,0
2830950,35321,10,1
3355403,10912,5,1
1662085,49098,14,0
729460,24542,10,1
1892785,34254,2,0
1017898,47759,7,1
3284445,13974,14,0
2925301,12419,9,0
104213,36389,9,1
1485037,38797,10,1
578179,15008,14,0
2901584,25186,1,0
2471991,33129,12,1
1170301,10749,3,1
1447435,26278,13,1
2454428,1463,4,1
1056312,21137,4,1
1543967,6300,3,1
1605187,39275,2,0
952280,46616,10,0
55219,43171,16,1
2882776,45309,14,0
2804500,18599,3,0
2663520,8193,6,1
461946,12916,3,0
1824415,27845,4,1
763671,46167,20,0
259943,32016,8,0
2099996,17948,3,1
1051906,15519,25,0
1438212,12916,1,1
1028821,5652,4,0
1108039,15872,3,0
2065890,23543,3,1
188980,13176,4,1
705252,16617,3,1
338268,42441,14,0
3178821,17794,6,1
319397,5944,3,0
990605,21137,14,1
1626475,25659,7,0
3043839,14766,2,0
2588910,27037,5,1
1287439,43726,16,0
3412182,47209,12,1
3209896,17794,5,0
1503274,25010,6,1
2932716,43869,1,1
1583534,32760,4,0
2487874,4957,2,1
336345,24053,1,1
2563993,39275,11,0
984609,43352,2,1
2286420,39275,10,1
2683663,13176,6,1
3243038,7781,2,1
2302918,7923,5,0
3363884,31506,4,1
2017319,24852,7,1
2031652,11461,9,1
1272919,39055,1,0
2286245,27695,2,0
443604,9092,1,0
2454244,23192,14,1
1263694,13575,2,1
2957765,38985,16,1
270600,40897,9,1
673612,44910,6,0
3358013,7010,7,0
1789342,38996,3,0
1397683,6846,5,1
2160705,20082,2,1
2322034,21616,5,0
2176377,22935,15,0
2320106,49628,7,0
2501989,37646,3,1
2301861,34249,13,0
2517404,24297,15,1
2828182,46676,13,1
1104165,8239,7,0
1425838,4870,15,0
1716461,12592,1,0
1971194,15290,8,0
2517293,24852,8,1
2920408,46842,3,1
3296767,6760,7,1
2430986,9584,1,1
2272374,19875,4,1
855599,48749,4,0
516180,38274,24,0
2447886,17284,21,0
3133482,1890,10,1
1449884,274,6,0
2547320,46175,1,1
844019,38988,15,1
1141364,36342,4,1
1445188,28199,1,1
623353,45866,20,0
788679,26209,2,1
1899374,22935,8,0
927406,23579,1,1
1174277,38200,2,1
65917,34551,4,0
906216,40706,9,1
3379048,47626,3,1
3069368,27676,11,1
2654972,28601,3,1
1199545,7079,10,1
680371,2295,8,1
712320,22186,8,1
1627762,12036,9,1
2460112,21137,23,0
768739,25931,6,0
3167001,39877,28,0
184122,15902,44,1
31426,6948,7,1
435548,38192,14,0
2883364,37011,4,1
1255497,8277,3,1
1972280,10467,7,1
2997662,5652,11,1
476251,43279,7,1
538558,39275,1,1
1884502,5961,2,1
2500457,31737,5,1
3259988,21367,2,0
176450,34126,4,1
2855916,37646,12,1
1056333,28985,2,0
2082122,6128,4,1
1775527,23273,12,0
1314532,5449,9,0
536517,16066,4,1
3033214,42557,7,1
410986,10960,3,0
2846191,34525,9,1
538345,28990,8,0
116694,29198,1,1
219815,26604,4,1
983829,25340,15,0
1082729,32492,8,1
3903,27323,6,1
2169794,14947,2,1
322500,19057,6,1
2461354,37464,14,1
1253043,40706,7,1
2857021,32463,14,1
94526,21195,10,0
540143,38777,1,1
411324,24583,2,1
3154066,31433,10,1
581570,5876,6,1
429334,44548,5,1
51123,48071,7,1
182450,5326,10,0
3137532,27392,1,1
129905,42265,2,1
1054719,21333,4,1
3346820,15923,5,1
497404,34423,7,1
564184,21295,16,0
873294,24852,10,0
428034,7485,18,1
1045891,38419,7,1
2789484,41787,13,1
972500,6586,3,0
2432507,45002,4,1
1157314,33647,5,1
2245919,1202,3,1
2023496,19421,1,1
3050686,12026,19,0
1681612,28204,6,0
1766677,26769,14,1
374847,15290,2,1
1773733,31640,18,1
3420153,38293,6,0
2723594,30391,15,1
918564,45007,5,0
455011,4037,21,0
2367727,25533,15,1
1877007,44413,6,1
2475176,39275,11,0
890068,47766,2,1
1557151,4947,9,1
1042411,15937,5,0
158135,27845,4,0
891635,19660,1,1
34970,15872,29,1
3307194,22825,3,1
706776,8638,2,0
2649681,34126,2,1
3307439,5069,14,1
1930142,28199,20,1
905619,24489,9,0
3097853,36393,1,0
781879,8022,18,1
996336,38959,2,1
2073732,8138,5,0
1055385,24852,7,1
2709666,42174,9,1
48403,47734,9,0
1709976,47209,6,1
48711,21603,6,1
203108,49451,13,0
2531586,24009,10,1
2582646,26072,4,0
454879,9076,4,1
2562702,12524,9,1
3369249,29461,15,1
1409318,14881,5,0
1531939,13560,3,1
1093498,47479,25,1
1207607,43673,24,0
2164895,21137,4,1
1706264,6023,28,1
1767541,7156,2,1
85,42240,9,1
3075073,29938,1,0
2683996,40761,1,1
2181027,3962,20,0
43329,25890,8,1
718084,31651,3,1
1366472,21903,16,1
3286125,19409,5,0
433312,14992,21,0
1932202,11440,12,0
749161,117,3,1
1405304,24852,11,1
3383391,27845,5,1
3135351,1468,8,0
2197053,18523,3,1
2094043,12845,9,1
1791837,17021,13,1
1072221,40233,15,0
2984562,45007,5,0
1675204,19348,6,0
1945471,48523,1,1
547814,38777,1,1
845085,38419,4,0
1453351,31577,5,1
365274,26221,25,0
3377131,24852,8,1
1848882,23339,5,0
3264622,27735,13,0
27365,17461,7,1
1298951,38508,16,1
2346734,36929,16,1
1662210,18523,9,1
1408555,32578,11,1
2580440,24852,5,1
3252002,17794,2,1
1494806,39162,2,0
1871049,38108,1,1
388704,37646,7,1
852627,35221,4,0
3402661,47766,1,0
2305423,27313,5,0
1719194,18599,18,0
2205048,4605,7,0
2752027,47734,5,1
1181642,36126,3,0
2542627,45630,20,0
933459,22935,9,1
819610,35221,7,0
1884966,13462,6,0
2186688,19376,4,0
58707,31377,7,0
1577191,28204,13,0
2551666,4920,14,1
906830,42701,15,1
1454786,47626,12,1
1102882,35135,4,1
655942,4605,3,0
2503913,48203,10,1
2816399,33745,5,1
2614164,12341,3,1
2721569,18027,4,1
2212467,4920,5,1
1697569,17221,18,0
791931,14895,4,1
1404210,21137,7,1
661194,10947,12,0
3369050,13176,8,1
1572320,27744,16,1
807959,36446,7,1
2161495,21841,2,1
2392813,21380,4,1
2849072,6348,5,0
1251631,26138,2,1
91156,9177,28,0
444027,47166,3,1
2843910,6052,2,0
289522,3890,14,1
396718,27104,3,1
1757366,34969,23,1
1037211,46709,9,0
318768,47209,13,1
3164747,23178,1,1
28387,14114,6,0
857482,40961,6,1
2206909,30720,8,1
3244164,20842,6,0
2399961,31714,1,0
359988,25659,3,1
2687606,40727,3,1
2292888,23630,6,0
1953365,8048,9,0
2415731,3951,12,0
2554826,39928,4,1
211477,8022,40,0
1148283,19966,3,0
1191684,39468,12,1
1796693,14744,4,0
1265049,39134,13,1
1644833,17518,12,0
2727453,28204,1,1
3330254,2716,11,1
2004887,13082,1,0
1859800,45066,5,0
2354510,42701,5,1
922226,27307,1,1
2746185,39922,7,0
1020883,14197,9,1
845941,22286,14,1
121718,3873,9,1
187493,7563,2,1
3005750,15680,4,0
1566508,24721,5,1
596412,5782,15,1
3165960,45066,7,0
881518,17555,10,1
1626203,21903,2,0
508546,47890,24,0
2886234,27323,1,0
409870,8424,6,1
1471428,23734,11,1
2282254,20580,2,1
3360870,30169,4,1
1895662,6184,2,1
465072,26939,14,0
2877489,34358,5,0
1897897,24852,25,1
477165,19488,16,1
2617257,389,3,1
328464,28842,7,1
262095,44368,1,1
2938238,39275,4,1
1677185,19677,6,1
1704366,37158,11,0
2773527,39275,4,0
3302709,6342,6,0
1656268,16478,7,1
532536,24535,6,0
2548590,46881,3,0
30211,13391,13,0
3346690,33568,6,1
2949142,20542,3,1
1260926,27690,6,1
2568066,14862,7,1
1312653,14852,8,1
2422951,24852,7,1
2256135,14168,4,0
1507070,18610,9,0
529055,20119,9,0
1134172,43621,1,0
2234544,39928,4,0
1021989,24955,17,0
2646530,31766,13,1
2645596,24852,3,1
2591907,10749,4,1
2898789,14372,1,1
1299844,18234,6,0
947277,9871,6,0
2843933,4920,33,0
2501328,46041,5,0
939773,44663,3,0
548785,25146,2,1
2567150,4274,4,0
1425371,17530,5,1
2037686,4889,1,1
2764819,28993,15,1
2409996,22935,13,0
2587545,27845,2,1
261997,9018,14,1
2490537,12872,1,0
174771,27156,8,0
2814969,1104,9,1
2883233,5646,9,0
369462,32689,2,1
2766543,21694,5,1
471187,24964,8,1
1296474,26805,13,1
728146,18908,11,1
431385,42613,11,0
2771257,42768,11,0
102608,19871,5,1
2174978,32839,11,0
987886,19678,8,1
3403662,43772,5,1
3330962,31188,9,1
38365,30661,2,1
3064073,22950,17,1
950729,43713,11,1
2657147,7781,1,1
321549,11422,6,0
1930331,41220,1,1
1131191,24852,2,1
49714,34487,3,1
2017836,24838,15,1
2960305,46667,11,0
3081158,35756,9,1
1343944,17224,4,1
2675041,21903,8,1
2275960,21543,5,1
676626,15741,2,1
766567,4605,1,1
107634,41065,23,0
1834047,13877,3,0
17934,8230,2,1
674414,24852,7,1
1864904,24363,2,1
1259302,39558,8,0
768835,26567,14,0
3139829,14947,6,1
1519326,4137,43,1
1052526,10032,5,1
631877,29439,14,0
3133348,18987,15,1
503848,29307,6,1
2860016,19048,2,0
3330838,46900,13,1
342212,24643,2,0
3154827,24852,2,1
2618152,9337,8,0
1070862,49235,10,1
466722,19322,1,1
2393888,37371,14,0
3373171,28985,1,1
1581079,17083,19,1
2336473,9554,3,1
1419526,16108,4,0
449967,45007,5,1
2782434,45143,10,0
708782,14168,10,0
1574150,17706,21,1
2640209,34525,2,1
2286399,47626,6,1
2608597,29557,12,1
1668842,46969,7,1
531732,8277,3,0
2661429,9036,7,0
2284618,23288,3,1
886902,45788,8,0
1521181,21511,9,0
330689,11481,6,1
1532284,10243,5,1
34950,7185,5,0
200941,6873,5,1
2418498,47626,1,1
236758,48555,4,1
2558420,49683,12,1
188661,43068,5,1
3148308,27204,25,0
1966932,3696,11,1
2556698,9007,9,1
1400637,26006,11,1
1706331,20995,5,0
2738915,34358,11,0
1281229,28601,8,1
625744,32566,1,1
1364798,9839,5,0
1989334,35496,1,1
2922458,27881,13,0
459684,19585,1,1
413056,47766,1,1
3110770,9018,4,1
2280804,33754,5,1
3042797,21709,1,0
2170786,45315,2,1
130150,30391,11,0
1644468,16349,5,1
1638928,38632,13,1
2764172,10831,2,1
55815,3458,24,0
1230655,20367,17,0
1729579,37046,7,1
1509110,47788,3,0
1911213,21187,12,0
1836296,1025,16,1
1645801,12020,4,1
260874,26209,19,1
3028649,5737,18,0
2051996,46709,7,0
363677,27086,5,0
2073184,34126,11,0
377719,37119,7,1
1698089,33055,5,1
261563,23420,10,1
887932,13176,3,0
3400410,25495,9,1
1674473,13966,12,0
377192,12754,4,1
485311,1063,7,1
964347,43920,3,0
1484922,17938,2,1
1707835,8277,17,0
761541,16387,4,1
1935415,651,10,1
3412879,24852,8,1
1774027,28934,2,1
1640270,30638,42,0
87815,19660,1,1
2050815,6689,4,0
16033,31343,11,1
1737007,31314,2,0
454549,2668,23,1
1175216,2664,8,1
1451188,26790,3,1
1311295,12381,7,0
2716557,14467,20,1
959460,7751,1,0
1620863,2433,1,0
1874514,45801,7,0
2826548,38777,28,1
1138260,24964,4,1
984409,24852,1,1
254223,10009,4,1
1507886,43122,7,1
2488240,46572,11,1
748294,13417,17,0
177932,49037,8,0
54517,9076,5,1
2569583,49683,1,1
3371097,48476,10,1
1852519,25824,22,0
719444,31960,13,0
2778128,2966,9,1
291226,42813,5,1
536475,29758,9,0
876612,33276,37,0
914650,47209,11,1
1049242,25890,4,1
2474004,32734,17,0
1545361,26369,17,0
2724629,45066,5,1
2477797,41950,5,1
778099,10199,12,1
1399269,40706,1,1
1407471,22164,3,1
3380041,15687,8,1
96252,2274,3,1
1117049,35108,2,1
1576906,27966,11,0
2512555,31778,12,0
2301196,2295,6,1
1999259,43352,7,1
1085787,7952,3,1
2212876,12679,11,0
2036471,46439,2,1
2403584,26369,4,1
2933593,28448,5,1
2799946,25931,5,0
446498,44170,1,0
1717636,611,9,0
3048224,46749,4,0
930480,33364,13,0
3134399,22950,11,1
2042785,20608,19,0
37989,33731,6,1
2850458,5803,11,0
2271267,37019,22,0
2409437,7969,2,1
3162901,29142,10,0
1076286,44199,6,1
1770175,29865,6,0
3249714,49620,11,0
1189234,11182,17,1
2446914,31701,7,1
2767212,43295,8,1
1295461,3599,30,0
2397138,27323,21,1
1723304,35547,8,1
2719679,18337,5,0
440641,42557,5,0
722715,14947,4,1
102895,36586,4,1
2264236,35536,1,0
146147,38274,2,0
1555977,41290,1,0
2008303,21903,7,1
389629,14462,4,0
2931356,13255,48,0
330158,1117,6,0
1671977,15700,6,0
2573783,31506,27,0
2410568,14715,4,1
2607238,4605,9,1
1953612,21405,10,0
2056916,11005,10,1
1935673,10673,7,1
1834139,34584,14,1
451773,14678,24,1
1088606,5832,4,0
1776970,33081,1,0
3280090,12859,5,1
2771849,30855,3,0
752714,13549,23,0
2729428,49610,23,1
2317897,13176,1,1
3281056,12772,2,1
2979590,5876,1,1
917828,17794,17,1
1476891,25691,10,1
2300990,43631,7,1
559126,32655,7,1
1075225,27344,18,0
1654789,20574,21,0
955523,4920,4,1
3035811,26133,18,1
3070411,31717,2,1
585320,33636,29,0
1105648,24852,2,1
2710667,16908,5,1
3279389,21903,8,1
563356,7206,3,0
2836349,5020,7,1
3247918,48585,1,0
779555,28465,5,1
771456,24024,2,1
2003890,43867,4,0
882823,32691,4,1
2581084,46630,1,0
734956,41844,2,1
2164684,22993,11,0
2320744,26940,13,1
1783093,14761,20,1
116853,36640,3,1
2835727,14399,6,1
1310069,32864,9,1
1516137,40724,7,1
111724,16714,4,1
438177,41276,4,1
1310959,34487,8,1
2527534,27044,2,1
2342789,19250,5,0
149867,24830,16,0
3087762,45747,6,1
1573479,35951,2,1
3081475,46900,9,0
2917803,13176,1,1
2281508,39374,1,1
782186,15698,8,1
2952200,1406,2,1
2675776,37076,10,0
3254175,25659,3,0
2418466,44683,12,1
514508,18370,22,1
2335747,7010,9,1
2804279,4605,2,1
2455305,24184,13,1
1984841,36865,5,1
1571984,29370,17,1
653677,21405,2,1
1395435,15143,15,1
1176626,5077,1,0
2831076,34986,1,1
2932970,4210,2,1
2614649,27179,12,1
2908901,25985,1,0
3171688,19261,1,1
706318,30756,13,1
3176653,16203,6,0
1122800,31100,6,1
2171324,33548,20,0
369843,43210,11,1
2261475,14947,2,1
3312719,44632,4,0
810518,13373,16,0
966355,26604,3,1
1656675,48192,3,1
2298264,49217,12,0
2346302,21903,1,0
3264882,10912,10,0
3039348,7026,5,1
1601198,17341,5,0
977234,40706,3,1
2619452,28842,14,0
3121033,25931,2,1
2128064,40982,5,1
562375,16797,16,0
3278662,36397,17,0
299719,21137,6,1
2852277,15438,8,1
941746,21292,4,1
2329995,13176,3,1
269609,27336,4,1
3115041,33104,6,0
1803724,31506,2,1
1392544,6489,16,0
986938,8277,10,1
920552,8518,13,1
2023574,25005,9,0
1842103,20385,8,0
793521,13176,13,1
515259,12157,27,0
1872317,12099,2,1
2184019,30391,14,0
950372,43858,1,1
2467570,42445,5,1
925022,24759,12,1
2679901,40557,12,0
903732,20114,3,1
1915325,21137,6,1
3173719,37646,16,0
783256,34134,13,0
1388052,43713,11,1
1574598,27104,23,1
1613693,21288,3,0
105397,44008,8,0
363036,23362,1,1
553169,22035,3,0
2676935,41248,5,1
558715,26425,25,0
635554,2664,7,1
1455657,33572,14,1
3051955,22713,6,1
456829,48775,14,0
1507907,43662,13,1
325887,47209,10,1
1996001,11408,2,0
2744443,4306,6,1
3183057,12508,19,0
283313,17902,4,1
2179519,32573,11,0
1427495,26497,27,0
3402727,13176,3,1
2369832,49683,21,1
2918180,14553,34,1
3056477,33401,20,1
1909935,5161,4,1
22169,2675,4,0
1446987,20947,22,1
773651,10350,15,1
